timeStamp,x,y,z
0.001877828663850778,-49.980480194091797,-1.396978497505188,-49.980480194091797
0.12879569643237687,-48.706695556640625,-11.298572540283203,-48.706695556640625
0.24825955517998466,-45.491188049316406,-20.749740600585937,-45.491188049316406
0.36785256543213052,-40.462146759033203,-29.373708724975586,-40.462146759033203
0.48813495391387107,-33.820053100585938,-36.826671600341797,-33.820053100585938
0.60772154935618516,-25.829706192016602,-42.8115234375,-25.829706192016602
0.72762247048011375,-16.809637069702148,-47.08966064453125,-16.809637069702148
0.84862246235468319,-7.1194448471069336,-49.49053955078125,-7.1194448471069336
0.96847719684784295,2.8545701503753662,-49.918449401855469,2.8545701503753662
1.0875463309639883,12.714785575866699,-48.3563232421875,12.714785575866699
1.208439409341409,22.068119049072266,-44.866447448730469,22.068119049072266
1.3279657055713443,30.541690826416016,-39.587940216064453,30.541690826416016
1.4530908478197517,37.797702789306641,-32.731235504150391,37.797702789306641
1.5630723346785942,43.546882629394531,-24.569679260253906,43.546882629394531
1.682996776771887,47.560035705566406,-15.42863655090332,47.560035705566406
1.7860635262893823,49.67718505859375,-5.6725215911865234,49.67718505859375
2.9130810374372516,49.813919067382813,4.3097314834594727,49.813919067382813
3.0326483884500846,47.96478271484375,14.120175361633301,47.96478271484375
3.1528144550469364,44.203506469726563,23.367708206176758,44.203506469726563
3.2679119665711482,38.680030822753906,31.683673858642578,38.680030822753906
3.3876349836358202,31.614551544189453,38.736549377441406,31.614551544189453
3.5084536502192378,23.288734436035156,44.245166778564453,23.288734436035156
3.6282386771122503,14.034499168395996,47.989925384521484,14.034499168395996
3.7483589847323202,4.2207694053649902,49.821533203125,4.2207694053649902
3.8685079451696254,-5.7612237930297852,49.666973114013672,-5.7612237930297852
3.9883254737657836,-15.513542175292969,47.53240966796875,-15.513542175292969
4.1076405089253569,-24.647403717041016,43.502937316894531,-24.647403717041016
4.222655483229758,-32.798679351806641,37.739189147949219,-32.798679351806641
4.3420149944041526,-39.642417907714844,30.470949172973633,-39.642417907714844
4.4624671615193563,-44.905784606933594,21.98796272277832,-44.905784606933594
4.5816688683719491,-48.378952026367188,12.628412246704102,-48.378952026367188
4.7013717856991661,-49.923465728759766,2.7654235363006592,-49.923465728759766
4.8218752712929955,-49.477748870849609,-7.2078118324279785,-49.477748870849609
4.9468969212761635,-47.059566497802734,-16.893703460693359,-47.059566497802734
5.0562878179767807,-42.765327453613281,-25.906116485595703,-42.765327453613281
5.1762935143279094,-36.766220092773438,-33.885765075683594,-36.766220092773438
5.2974897993832428,-29.30140495300293,-40.514533996582031,-29.30140495300293
5.4167650627218649,-20.66847038269043,-45.528171539306641,-20.66847038269043
5.5366527265721572,-11.211575508117676,-48.726795196533203,-11.211575508117676
5.6570552858246828,-1.3077231645584106,-49.982894897460938,-1.3077231645584106
5.7767830070832389,8.6482620239257813,-49.24639892578125,8.6482620239257813
5.8914733920103117,18.259479522705078,-46.546657562255859,18.259479522705078
6.0115936996303816,27.142772674560547,-41.991310119628906,27.142772674560547
6.1268896426052777,34.943996429443359,-35.761947631835938,34.943996429443359
6.2516012434467427,41.352161407470703,-28.106916427612305,41.352161407470703
6.356288373926958,46.111793518066406,-19.331382751464844,46.111793518066406
