timeStamp,x,y,z
0.00039857351737282443,14.943549156188965,47.714675903320312,14.943549156188965
0.12896633037382799,5.166191577911377,49.732387542724609,5.166191577911377
0.24929618844828383,-4.8171267509460449,49.767410278320312,-4.8171267509460449
0.37165269877471019,-14.608399391174316,47.818351745605469,-14.608399391174316
0.48976859215031254,-23.817276000976563,43.962905883789063,-23.817276000976563
0.61581447343610307,-32.076629638671875,38.354789733886719,-32.076629638671875
0.73861103971671582,-39.057174682617187,31.217575073242188,-39.057174682617187
0.85836741379250725,-44.480625152587891,22.835805892944336,-44.480625152587891
0.97968130369463324,-48.130760192871094,13.543637275695801,-48.130760192871094
1.0992302655860158,-49.862056732177734,3.7115223407745361,-49.862056732177734
1.2215760845626846,-49.605495452880859,-6.2685599327087402,-49.605495452880859
1.3396607591970451,-47.371303558349609,-15.998733520507813,-47.371303558349609
1.4589544116572597,-43.248554229736328,-25.091081619262695,-43.248554229736328
1.5850084183688296,-37.401611328125,-33.183120727539063,-37.401611328125
1.6991159109094269,-30.063570022583008,-39.952243804931641,-30.063570022583008
1.8200342208722304,-21.526981353759766,-45.128585815429687,-21.526981353759766
1.9392410595726233,-12.132170677185059,-48.505775451660156,-12.132170677185059
2.0406433797666068,-2.2536866664886475,-49.949184417724609,-2.2536866664886475
2.1644128588712874,7.7146453857421875,-49.401256561279297,7.7146453857421875
2.2809725193824306,17.375417709350586,-46.883846282958984,17.375417709350586
2.4028590379753041,26.343479156494141,-42.497306823730469,26.343479156494141
2.5192933958677486,34.261302947998047,-36.416522979736328,34.261302947998047
2.6337387350594099,40.813224792480469,-28.883916854858398,40.813224792480469
2.7498207060652931,45.738040924072266,-20.199789047241211,45.738040924072266
2.870528610265751,48.839412689208984,-10.710353851318359,48.839412689208984
2.9900904017766834,49.993698120117188,-0.79392826557159424,49.993698120117188
3.11021883482249,49.154872894287109,9.154149055480957,49.154872894287109
3.2249558340344038,46.35638427734375,18.737277984619141,46.35638427734375
3.355287235939727,41.709800720214844,27.573404312133789,41.709800720214844
3.4751522341285863,35.400363922119141,35.310256958007813,35.400363922119141
3.5902540221927666,27.679618835449219,41.639389038085937,27.679618835449219
3.7089686311522883,18.855363845825195,46.308479309082031,18.855363845825195
3.8278825268706669,9.2793998718261719,49.131381988525391,9.2793998718261719
3.9475687656922673,-0.66650742292404175,49.995555877685547,-0.66650742292404175
4.0676005489367526,-10.585843086242676,48.866550445556641,-10.585843086242676
4.1744537468690623,-20.083150863647461,45.789375305175781,-20.083150863647461
4.297383313540081,-28.779802322387695,40.886707305908203,-28.779802322387695
4.4180052592887478,-36.329082489013672,34.354007720947266,-36.329082489013672
4.5194541937675012,-42.430027008056641,26.451705932617188,-42.430027008056641
4.6372698740431133,-46.839408874511719,17.494852066040039,-46.839408874511719
4.7575124907039026,-49.381435394287109,7.8405289649963379,-49.381435394287109
4.8601922133617563,-49.954765319824219,-2.1263744831085205,-49.954765319824219
4.9827604124124036,-48.536540985107422,-12.008504867553711,-48.536540985107422
5.0990117343977772,-45.183303833007813,-21.411891937255859,-45.183303833007813
5.2178768775613662,-40.028736114501953,-29.961645126342773,-40.028736114501953
5.3378440850535753,-33.278335571289063,-37.316913604736328,-33.278335571289063
5.4580212706541715,-25.201229095458984,-43.184463500976563,-25.201229095458984
5.5781809224411063,-16.119415283203125,-47.330375671386719,-16.119415283203125
5.698248628620604,-6.3949689865112305,-49.58935546875,-6.3949689865112305
5.8145256098453046,3.5844273567199707,-49.871353149414063,3.5844273567199707
5.9337739309826247,13.420923233032227,-48.165122985839844,13.420923233032227
6.059196720407158,22.722362518310547,-44.538681030273438,22.722362518310547
6.1648623232132422,31.117931365966797,-39.136611938476562,31.117931365966797
6.2900152629708828,38.272911071777344,-32.174278259277344,38.272911071777344
6.4090467635360255,43.902061462402344,-23.92924690246582,43.902061462402344
6.5285003585879622,47.780963897705078,-14.730226516723633,47.780963897705078
6.6495371287054468,49.754974365234375,-4.9439525604248047,49.754974365234375
6.7690976372545038,49.745391845703125,5.0394225120544434,49.745391845703125
6.8896088206201966,47.752605438232422,14.821889877319336,47.752605438232422
7.0094502978396349,43.856060028076172,24.013450622558594,43.856060028076172
7.1294645472705724,38.211097717285156,32.247665405273438,38.211097717285156
7.249188847297205,31.042770385742187,39.196254730224609,31.042770385742187
7.3694006728708246,22.636852264404297,44.582202911376953,22.636852264404297
7.4893007386867794,13.328470230102539,48.190788269042969,13.328470230102539
7.6093517663606463,3.4887187480926514,49.878139495849609,3.4887187480926514
7.729210777393746,-6.4901180267333984,49.576995849609375,-6.4901180267333984
7.8545642868720051,-16.210212707519531,47.299354553222656,-16.210212707519531
7.9552998944977844,-25.284051895141602,43.136028289794922,-25.284051895141602
9.0845741357434235,-33.349887847900391,37.252986907958984,-33.349887847900391
9.2059838201390676,-40.086158752441406,29.884777069091797,-40.086158752441406
9.3244991423399597,-45.224308013916016,21.325145721435547,-45.224308013916016
9.4445390510102243,-48.559494018554688,11.915342330932617,-48.559494018554688
9.5657905034300938,-49.958755493164062,2.030508279800415,-49.958755493164062
9.6852385389801157,-49.366298675537109,-7.9352765083312988,-49.366298675537109
9.8002171626953896,-46.805747985839844,-17.58470344543457,-46.805747985839844
9.9253718130690913,-42.379188537597656,-26.533079147338867,-42.379188537597656
10.045010154644046,-36.263092041015625,-34.423656463623047,-36.263092041015625
10.165910075485272,-28.701288223266602,-40.941860198974609,-28.701288223266602
10.286747558844127,-19.995244979858398,-45.827831268310547,-19.995244979858398
10.398792476197855,-10.492049217224121,-48.886775970458984,-10.492049217224121
10.51814728317845,-0.57056558132171631,-49.996746063232422,-0.57056558132171631
10.632882999428261,9.3736648559570312,-49.113483428955078,9.3736648559570312
10.748144302430092,18.944194793701172,-46.272212982177734,18.944194793701172
10.868145722241366,27.759471893310547,-41.586196899414063,27.759471893310547
10.985162544866284,35.468059539794922,-35.242256164550781,35.468059539794922
11.098799190365526,41.762638092041016,-27.493309020996094,41.762638092041016
11.218439670210387,46.392257690429687,-18.648284912109375,46.392257690429687
11.337589203276366,49.172351837158203,-9.0598049163818359,49.172351837158203
11.457597037897472,49.992080688476563,0.88986390829086304,49.992080688476563
11.578720194120706,48.818771362304688,10.804056167602539,48.818771362304688
11.692659190989843,45.699195861816406,20.287521362304687,45.699195861816406
11.813697244069431,40.757724761962891,28.962182998657227,40.757724761962891
11.934444492436796,34.191356658935547,36.482204437255859,34.191356658935547
12.053758244634423,26.261880874633789,42.547779083251953,26.261880874633789
12.173023671931219,17.285415649414063,46.917102813720703,17.285415649414063
12.291683113526346,7.6198310852050781,49.415969848632813,7.6198310852050781
12.408156815585812,-2.3495340347290039,49.944766998291016,-2.3495340347290039
12.523909920674555,-12.22523021697998,48.482406616210938,-12.22523021697998
12.639294815679023,-21.613540649414063,45.087192535400391,-21.613540649414063
12.763815682841596,-30.140182495117188,39.894477844238281,-30.140182495117188
12.878560807479175,-37.465221405029297,33.111286163330078,-37.465221405029297
12.999231505782518,-43.296627044677734,25.00804328918457,-43.296627044677734
13.118525158242733,-47.401920318603516,15.907798767089844,-47.401920318603516
13.238519735590103,-49.617431640625,6.1733565330505371,-49.617431640625
13.3643376773,-49.854843139648438,-3.8072001934051514,-49.854843139648438
13.478656430911087,-48.104679107666016,-13.635973930358887,-48.104679107666016
13.599478518726414,-44.436721801757813,-22.921121597290039,-44.436721801757813
13.724204659803377,-38.997196197509766,-31.292469024658203,-38.997196197509766
13.838856983525488,-32.002967834472656,-38.416271209716797,-32.002967834472656
13.959348494807728,-23.732870101928711,-44.008533477783203,-23.732870101928711
14.079316129953781,-14.516610145568848,-47.846298217773438,-14.516610145568848
14.199886757223908,-4.7216153144836426,-49.776561737060547,-4.7216153144836426
14.319658099189269,5.2616176605224609,-49.722381591796875,5.2616176605224609
14.439772419653423,15.035083770751953,-47.6859130859375,15.035083770751953
14.560071914294781,24.209146499633789,-43.748340606689453,24.209146499633789
14.685569543167276,32.418056488037109,-38.066646575927734,32.418056488037109
14.804921784223779,39.334552764892578,-30.867343902587891,39.334552764892578
14.92454772383303,44.682891845703125,-22.437448501586914,44.682891845703125
15.044715073391899,48.249851226806641,-13.113037109375,48.249851226806641
15.16196796101849,49.893226623535156,-3.2658452987670898,49.893226623535156
15.288180199705948,49.547504425048828,6.7115464210510254,49.547504425048828
15.401533738264675,47.226463317871094,16.421367645263672,47.226463317871094
15.515376085332377,43.022636413574219,25.47651481628418,43.022636413574219
15.630445799347399,37.103618621826172,33.5159912109375,37.103618621826172
15.750847075637921,29.705387115478516,40.219272613525391,29.705387115478516
15.875748982504319,21.122886657714844,45.319129943847656,21.122886657714844
15.990049774647787,11.698276519775391,48.612247467041016,11.698276519775391
16.097689000611126,1.8072893619537354,49.967327117919922,1.8072893619537354
16.206991372936159,-8.1557493209838867,49.330352783203125,-8.1557493209838867
16.316590109475214,-17.79364013671875,46.726718902587891,-17.79364013671875
16.438200363591477,-26.722150802612305,42.260227203369141,-26.722150802612305
16.558118818528897,-34.5853271484375,36.108936309814453,-34.5853271484375
16.678281463893882,-41.069679260253906,28.518087387084961,-41.069679260253906
16.798169127744131,-45.916706085205078,19.790302276611328,-45.916706085205078
16.917786086619685,-48.933162689208984,10.273534774780273,-48.933162689208984
17.037789217046793,-49.998794555664063,0.34719148278236389,-49.998794555664063
17.158290992024718,-49.071113586425781,-9.5929937362670898,-49.071113586425781
17.279082716406833,-46.187110900878906,-19.150733947753906,-46.187110900878906
17.393590065426793,-41.461761474609375,-27.944988250732422,-41.461761474609375
17.518695107937788,-35.083446502685547,-35.625156402587891,-35.083446502685547
17.638626392494871,-27.306455612182617,-41.885051727294922,-27.306455612182617
17.758288255039247,-18.440834045410156,-46.475105285644531,-18.440834045410156
17.878936715335158,-8.8400287628173828,-49.212333679199219,-8.8400287628173828
17.998703353106634,1.1132025718688965,-49.987606048583984,1.1132025718688965
18.119154237259863,11.022054672241211,-48.770011901855469,11.022054672241211
18.238469700073438,20.491487503051758,-45.608100891113281,20.491487503051758
18.35833384295438,29.143983840942383,-40.627922058105469,29.143983840942383
18.479974032849896,36.634593963623047,-34.028026580810547,36.634593963623047
18.601330688150938,42.664684295654297,-26.071527481079102,42.664684295654297
18.719477800267668,46.993858337402344,-17.075634002685547,46.993858337402344
18.839702027806993,49.449520111083984,-7.3989815711975098,49.449520111083984
18.959597389429064,49.933769226074219,2.5726468563079834,49.933769226074219
19.079553050263485,48.427303314208984,12.44171142578125,48.427303314208984
19.179943113466493,44.990177154541016,21.81475830078125,44.990177154541016
19.30399099531769,39.759426116943359,30.318117141723633,39.759426116943359
19.424108309359781,32.943572998046875,37.612773895263672,32.943572998046875
19.544610511991664,24.814357757568359,43.407920837402344,24.814357757568359
19.658973313963543,15.695863723754883,47.472515106201172,15.695863723754883
19.7792095158145,5.9516210556030273,49.644515991210938,5.9516210556030273
19.899243009674819,-4.0298962593078613,49.837337493896484,-4.0298962593078613
20.024122250879827,-13.850752830505371,48.043277740478516,-13.850752830505371
20.14481775311458,-23.119419097900391,44.333873748779297,-23.119419097900391
20.264510406746012,-31.46638298034668,38.857002258300781,-31.46638298034668
20.38453962406652,-38.558868408203125,31.831016540527344,-38.558868408203125
20.502167136587218,-44.114120483398437,23.536018371582031,-44.114120483398437
20.621061787875988,-47.910671234130859,14.302703857421875,-47.910671234130859
20.740477749376851,-49.797161102294922,4.499183177947998,-49.797161102294922
20.860186653859841,-49.698379516601563,-5.4837079048156738,-49.698379516601563
