timeStamp,x,y,z
0.0020916556582051271,-43.639747619628906,-24.404356002807617,-43.639747619628906
0.0041935750119819204,-43.639747619628906,-24.404356002807617,-43.639747619628906
0.12251559761011777,-37.921436309814453,-32.587802886962891,-37.921436309814453
0.12462649769770451,-37.921436309814453,-32.587802886962891,-37.921436309814453
0.24750260762016296,-30.691301345825195,-39.472064971923828,-30.691301345825195
0.24972127651301435,-30.691301345825195,-39.472064971923828,-30.691301345825195
0.36868478009387218,-22.23759651184082,-44.782688140869141,-22.23759651184082
0.3709898350923595,-22.23759651184082,-44.782688140869141,-22.23759651184082
0.48629048226109717,-12.897342681884766,-48.307956695556641,-12.897342681884766
0.48714707320027628,-12.897342681884766,-48.307956695556641,-12.897342681884766
0.600246585289824,-3.0429067611694336,-49.907321929931641,-3.0429067611694336
0.60122847884758812,-3.0429067611694336,-49.907321929931641,-3.0429067611694336
0.72022662240169666,6.9328403472900391,-49.517024993896484,6.9328403472900391
0.72120894361341925,6.9328403472900391,-49.517024993896484,6.9328403472900391
0.84005013815362872,16.632194519042969,-47.152626037597656,16.632194519042969
0.84101492555191726,16.632194519042969,-47.152626037597656,16.632194519042969
0.95988691117929648,25.668472290039063,-42.90838623046875,25.668472290039063
0.9608880491665559,25.668472290039063,-42.90838623046875,25.668472290039063
1.0802308818354049,33.681419372558594,-36.953510284423828,33.681419372558594
1.0812807723773403,33.681419372558594,-36.953510284423828,33.681419372558594
1.200727524965373,40.351585388183594,-29.525405883789063,40.351585388183594
1.2017983705527513,40.351585388183594,-29.525405883789063,40.351585388183594
1.3205497577554297,45.413051605224609,-20.920204162597656,45.413051605224609
1.3216398477723033,45.413051605224609,-20.920204162597656,45.413051605224609
1.4409972206767634,48.664024353027344,-11.480977058410645,48.664024353027344
1.4421689926055024,48.664024353027344,-11.480977058410645,48.664024353027344
1.5605632887276215,49.974903106689453,-1.5840342044830322,49.974903106689453
1.5617786813631938,49.974903106689453,-1.5840342044830322,49.974903106689453
1.6805989208579604,49.293422698974609,8.3760585784912109,49.293422698974609
1.6818959954052843,49.293422698974609,8.3760585784912109,49.293422698974609
1.8008047592757066,46.646759033203125,18.002222061157227,46.646759033203125
1.8020766022377757,46.646759033203125,18.002222061157227,46.646759033203125
1.9212937046339675,42.140419006347656,26.910690307617187,42.140419006347656
1.9226031811469966,42.140419006347656,26.910690307617187,42.140419006347656
2.0408781618062903,35.954059600830078,34.746303558349609,35.954059600830078
2.0422274101402991,35.954059600830078,34.746303558349609,35.954059600830078
2.1610574856767926,28.334316253662109,41.196678161621094,28.334316253662109
2.1625256218195545,28.334316253662109,41.196678161621094,28.334316253662109
2.2808707377330393,19.585140228271484,46.004589080810547,19.585140228271484
2.282364533115242,19.585140228271484,46.004589080810547,19.585140228271484
2.401784771155917,10.05518913269043,48.978496551513672,10.05518913269043
2.403296528005626,10.05518913269043,48.978496551513672,10.05518913269043
2.5234326588232534,0.12438264489173889,49.999843597412109,0.12438264489173889
2.5258279488132303,0.12438264489173889,49.999843597412109,0.12438264489173889
2.6372194108724898,-9.8113822937011719,49.027915954589844,-9.8113822937011719
2.6388564703406701,-9.8113822937011719,49.027915954589844,-9.8113822937011719
2.7567238967490084,-19.356010437011719,46.101463317871094,-19.356010437011719
2.7583528307914094,-19.356010437011719,46.101463317871094,-19.356010437011719
2.872229817832249,-28.128999710083008,41.337142944335938,-28.128999710083008
2.8739344466307557,-28.128999710083008,41.337142944335938,-28.128999710083008
2.9966899581283997,-35.780609130859375,34.924892425537109,-35.780609130859375
2.9984129760483711,-35.780609130859375,34.924892425537109,-35.780609130859375
3.1126457712076672,-42.005802154541016,27.120336532592773,-42.005802154541016
3.1143982972529329,-42.005802154541016,27.120336532592773,-42.005802154541016
3.2366761192453168,-46.556404113769531,18.234613418579102,-46.556404113769531
3.2384923657348281,-46.556404113769531,18.234613418579102,-46.556404113769531
3.3528141129237383,-49.251007080078125,8.6219558715820312,-49.251007080078125
3.3547813212712754,-49.251007080078125,8.6219558715820312,-49.251007080078125
3.4678209618024312,-49.982189178466797,-1.3344217538833618,-49.982189178466797
3.4683170404291559,-49.982189178466797,-1.3344217538833618,-49.982189178466797
