timeStamp,x,y,z
0.0012530261865322245,19.805368423461914,-45.910209655761719,19.805368423461914
0.0022558747897534204,19.805368423461914,-45.910209655761719,19.805368423461914
0.12092044823269532,28.531404495239258,-41.060428619384766,28.531404495239258
0.12247753640511405,28.531404495239258,-41.060428619384766,28.531404495239258
0.24002208405195802,36.120021820068359,-34.573749542236328,36.120021820068359
0.24105101954847896,36.120021820068359,-34.573749542236328,36.120021820068359
0.36532042616575211,42.268688201904297,-26.708763122558594,42.268688201904297
0.36634294685244129,42.268688201904297,-26.708763122558594,42.268688201904297
0.48102435104576102,46.732284545898437,-17.779020309448242,46.732284545898437
0.48208279466749104,46.732284545898437,-17.779020309448242,46.732284545898437
0.60570558845401479,49.332870483398437,-8.1405010223388672,49.332870483398437
0.60679610612490364,49.332870483398437,-8.1405010223388672,49.332870483398437
0.72511983933894442,49.966773986816406,1.8225429058074951,49.966773986816406
0.72620265923802663,49.966773986816406,1.8225429058074951,49.966773986816406
0.84554763017679591,48.608718872070313,11.712930679321289,48.608718872070313
0.84664028611761921,48.608718872070313,11.712930679321289,48.608718872070313
0.9657286646632457,45.312843322753906,21.136375427246094,45.312843322753906
0.96683885441760253,45.312843322753906,21.136375427246094,45.312843322753906
1.0801526211554346,40.210544586181641,29.717203140258789,40.210544586181641
1.0812957402669099,40.210544586181641,29.717203140258789,40.210544586181641
1.2010696481562348,33.505226135253906,37.113338470458984,33.505226135253906
1.2022730664800889,33.505226135253906,37.113338470458984,33.505226135253906
1.3206399927469761,25.464200973510742,43.029926300048828,25.464200973510742
1.3218322920671426,25.464200973510742,43.029926300048828,25.464200973510742
2.4406927310368474,16.408031463623047,47.231094360351563,16.408031463623047
2.4419299340258078,16.408031463623047,47.231094360351563,16.408031463623047
2.5612637859608895,6.6977434158325195,49.549369812011719,6.6977434158325195
2.5625467479266177,6.6977434158325195,49.549369812011719,6.6977434158325195
2.6809709798279897,-3.2795536518096924,49.892330169677734,-3.2795536518096924
2.6821808129616755,-3.2795536518096924,49.892330169677734,-3.2795536518096924
2.8006011959771371,-13.12610912322998,48.246295928955078,-13.12610912322998
2.8019290616116734,-13.12610912322998,48.246295928955078,-13.12610912322998
2.9205940627086022,-22.449384689331055,44.676895141601563,-22.449384689331055
2.9218975520658006,-22.449384689331055,44.676895141601563,-22.449384689331055
3.0454617572558931,-30.877700805664063,39.326423645019531,-30.877700805664063
3.0467554105713504,-30.877700805664063,39.326423645019531,-30.877700805664063
3.1654884086524646,-38.075057983398438,32.408176422119141,-38.075057983398438
3.1667978851654937,-38.075057983398438,32.408176422119141,-38.075057983398438
3.2859987367101127,-43.754531860351562,24.197957992553711,-43.754531860351562
3.2872979495274137,-43.754531860351562,24.197957992553711,-43.754531860351562
3.4057576767098254,-47.689697265625,15.023073196411133,-47.689697265625
3.4071000825799729,-47.689697265625,15.023073196411133,-47.689697265625
3.5204454957129769,-49.723686218261719,5.2492833137512207,-49.723686218261719
